X,Y,LONGITUDE,LATITUDE,AR_LIVRE,BOUGUER,h
5057074.18437204,7412614.89072403,-53.4417,-23.3859,-24.50629415,-55.29662311,274.92
5262361.34567283,7408375.13270805,-51.4331,-23.4041,19.56238399,-70.9649877,806.69
5203785.82234279,7409596.16966815,-52.00627485,-23.40143841,-11.57736241,-73.80416741,554.031
5707034.64696732,7399204.37031203,-47.08275278,-23.35518333,-2.697335367,-73.63228345,630.42
5203805.67488811,7409693.74671356,-52.00609384,-23.40055541,-11.57324014,-73.8312487,554.31
5494199.31588206,7403691.85037208,-49.1646,-23.3927,-25.60372118,-98.80540077,650.21
5633573.41728194,7400842.77333546,-47.80121389,-23.37041667,-18.86960526,-85.12521135,587.42
5028277.84187099,7413418.04863972,-53.7234,-23.3794,-25.23884003,-58.36103686,296.08
5203825.74786897,7409792.53968392,-52.00591084,-23.39966141,-11.37997877,-73.76654364,555.459
5450850.50361185,7404684.59480387,-49.58875833,-23.39626944,-23.79667868,-77.37004738,475.16
5539033.9708271,7402882.32047572,-48.72600833,-23.38585278,-27.53647069,-96.09081072,608.22
5539853.94457746,7402902.6850895,-48.718,-23.3854,-29.75840228,-97.25304046,598.74
5203844.68247505,7409890.24131276,-52.00573883,-23.3987774,-11.2451434,-73.75019373,556.518
5326872.29746803,7407352.01130289,-50.8019,-23.4017,-16.38727225,-89.83865924,653.07
5262929.36582693,7408697.5980235,-51.4276,-23.4011,18.79657012,-71.41406865,803.85
5589521.93353953,7401927.09498235,-48.23215556,-23.37707778,-32.14536856,-104.8868331,645.32
5203861.79023463,7409988.96442725,-52.00558483,-23.3978844,-11.24398208,-73.81156766,557.077
5689548.86253024,7399921.2263598,-47.2539,-23.35617222,-6.016198124,-79.23840308,650.37
5404912.68464594,7405847.89993392,-50.0383,-23.3978,-32.12912772,-89.4411044,508.36
5404912.98911652,7405858.99314173,-50.0383,-23.3977,-29.94021376,-87.25666456,508.4
5203877.97775206,7410087.58943495,-52.00543982,-23.3969924,-11.18980311,-73.82104292,557.646
5814911.15104506,7397464.81179123,-46.0284,-23.321,11.53998609,-60.31738553,638.94
5741953.32202168,7399029.27919094,-46.7416,-23.3414,12.42110118,-68.75799583,722.39
5776470.9067048,7398394.46585454,-46.4042,-23.3312,32.94747859,-57.81003325,808.11
5484026.16328686,7404432.79850575,-49.26430278,-23.38906944,-18.47018049,-86.70454911,605.98
5203909.94950659,7410285.28936996,-52.00515381,-23.39520439,-11.15661357,-73.90956661,558.734
5262476.16748215,7409082.60189845,-51.4321,-23.3977,19.31128892,-70.53337287,800.57
5514764.04809646,7403844.25648104,-48.9636,-23.385,-22.01860991,-96.78674025,664.01
5203752.68241685,7410343.35777948,-52.0067,-23.3947,-10.84416606,-72.84245589,551.99
5808519.97454159,7397849.34702089,-46.091,-23.3207,11.5876191,-58.00936567,618.74
5750401.28026338,7399037.95890853,-46.6591,-23.3375,14.82858945,-69.34710406,749.26
5203535.00355998,7410373.45136022,-52.00883333,-23.39445556,-11.88842675,-73.84307092,551.6
5203925.9335536,7410384.02797586,-52.00501081,-23.39431139,-10.97321296,-73.88381607,560.143
5806065.90648977,7397927.47990652,-46.115,-23.3212,10.83390819,-55.20466799,586.94
5327384.60125157,7407861.98382291,-50.797,-23.397,-18.98780699,-92.30146854,651.82
5141175.13679973,7411744.37636671,-52.61897778,-23.38865833,-24.6229123,-65.34441994,362.36
5325228.52612724,7407920.78887813,-50.8181,-23.3969,-20.64253273,-88.97216638,607.29
5203942.12064199,7410482.65294683,-52.00486581,-23.39341939,-10.89169356,-73.92301973,561.222
5518473.06906725,7403975.61994059,-48.92738611,-23.38265,-15.18206928,-96.16060344,719.47
5743188.8410769,7399369.08514311,-46.7297,-23.3378,15.99647655,-69.12142157,757.61
5813186.85464756,7397962.34043341,-46.0455,-23.3174,9.683399475,-58.5930897,606.95
5403016.43848126,7406432.72178053,-50.057,-23.393,-35.46434361,-90.53822895,488.34
5458915.04624977,7405332.20524598,-49.5101,-23.3882,-16.4933777,-73.73803045,507.99
5816649.16195124,7397961.59057547,-46.0117,-23.3157,6.099615549,-61.05783448,596.93
5752031.9658167,7399290.03245849,-46.6433,-23.3345,14.73061331,-69.96199194,753.89
5501518.40605574,7404467.3511133,-49.0933,-23.3835,-33.02358782,-103.5394887,626.09
5322659.25691183,7408254.52971026,-50.8433,-23.3944,-31.4719916,-88.55674671,506.82
5809988.58020649,7398294.46517637,-46.0769,-23.316,9.049954122,-58.10750282,596.95
5513459.3526237,7404402.38742745,-48.97654444,-23.38038889,-24.72264882,-97.17771528,643.33
5754130.84541114,7399484.5596242,-46.6229,-23.3318,15.11212452,-69.77065071,755.61
5606037.63785924,7402541.05211687,-48.07099167,-23.36555278,-13.08069526,-85.74135775,644.58
5681522.56373451,7401004.48709301,-47.3328,-23.3498,-6.183857181,-82.18216576,674.97
5599778.81296823,7402701.7868885,-48.13221944,-23.36640556,-20.95200853,-93.41126857,642.78
5748522.89072674,7399758.5467882,-46.6778,-23.3319,14.30444491,-70.10275754,751.31
5107937.44631284,7413050.50029177,-52.9442,-23.3794,-15.78665658,-60.56547641,399.16
5745436.58919915,7399881.07405991,-46.708,-23.3322,14.04244272,-69.08351142,739.83
5262848.09632491,7409874.18079396,-51.4286,-23.3905,18.39482687,-70.53211739,792.35
5643099.48043118,7401990.20149952,-47.70861667,-23.35641944,-29.86315637,-91.85955853,549.32
5475294.8286138,7405480.10455399,-49.35,-23.3822,-10.88156816,-81.87861345,630.8
5644421.49118119,7401990.43329794,-47.6957,-23.3559,-26.50844517,-90.75738339,569.46
5467401.88264392,7405655.76042219,-49.42722222,-23.38288889,-9.087657743,-74.66204262,582.4
5624590.91404407,7402422.81569131,-47.88964444,-23.35966944,-13.78450134,-85.70873972,638
5204063.50456641,7411224.00573278,-52.00377877,-23.38671436,-12.30788985,-72.86307519,539.085
5819946.45069747,7398494.859285,-45.9798,-23.3093,1.049519326,-62.96339211,568.8
5542955.02653724,7404217.49657321,-48.68815833,-23.37255556,-28.59066119,-97.8855147,614.78
5744698.24577608,7400063.44820861,-46.7153,-23.3309,12.6083442,-68.90733994,725.43
5534476.89090444,7404418.88793198,-48.7711,-23.37352778,-31.19234748,-95.17085164,567.35
5727331.72231401,7400470.83072819,-46.8851,-23.335,21.40777915,-65.52283717,773.63
5325666.85893045,7408787.39518848,-50.814,-23.389,-29.67490879,-90.34371706,538.8
5204079.59070405,7411322.63200882,-52.00363477,-23.38582236,-12.07242831,-72.86583135,541.214
5755628.32483618,7399932.93050414,-46.6085,-23.3271,14.52095574,-70.23862416,754.52
5038208.38306151,7414813.3053757,-53.6263,-23.3666,-19.20470016,-55.3669612,323.12
5868157.83165141,7397668.82831507,-45.5088,-23.2921,12.61250475,-73.17573795,763.19
5583995.35610057,7403513.16662657,-48.28678333,-23.36480278,-28.89698615,-109.2306162,713.14
5817429.3443806,7398734.85680163,-46.0045,-23.3084,2.684915,-61.67486539,571.93
5204095.56404432,7411420.48411548,-52.00349177,-23.38493736,-11.84073274,-72.90379746,543.624
5652361.91908416,7402176.61779585,-47.6182,-23.3511,-18.8926435,-84.59617986,582.48
5739697.17243222,7400392.77982719,-46.7643,-23.3302,23.35068759,-69.8797919,830.06
5649663.04068127,7402251.02577604,-47.6446,-23.3515,-19.57628096,-85.83932585,587.46
5756699.68644044,7400056.7998495,-46.5981,-23.3255,14.92862684,-69.78839496,754.14
5673859.20433072,7401757.53196072,-47.408,-23.3462,-13.77108072,-82.49581191,609.8
5322983.32159329,7409046.05091075,-50.8403,-23.3872,-30.34420953,-88.46054383,516.01
5204111.65303079,7411519.22114796,-52.00334776,-23.38404436,-11.68393931,-72.94941361,545.433
5623783.78045681,7402832.2342738,-47.8977,-23.3563,-13.95171515,-87.04076179,648.4
5629070.63259179,7402730.45299007,-47.846,-23.3552,-17.72684063,-85.33276406,599.42
5247382.17771489,7410658.94953856,-51.58,-23.38583333,3.268122219,-73.17628643,680.86
5572570.15048848,7403927.71012636,-48.3986,-23.3651,-27.02870117,-101.5726313,661.43
5349362.04706561,7408565.73444105,-50.58222222,-23.38611111,-25.48621918,-95.54114326,622.53
5821092.10819365,7398833.92776589,-45.9688,-23.3057,0.4278765556,-63.09259046,564.39
5743600.55804641,7400431.33615795,-46.7262,-23.3281,12.64186246,-68.43846794,721.53
5204128.76490159,7411618.05594606,-52.00319376,-23.38315035,-11.71117644,-72.83664627,544.182
5815364.02026478,7398994.24376204,-46.0248,-23.3071,10.79465176,-59.27199816,622.95
5661491.99855487,7402171.70225255,-47.529,-23.3475,-14.98121162,-81.80367083,592.59
5230178.79268525,7411122.07983017,-51.74833333,-23.38416667,-20.72928802,-80.00820402,527.45
5402655.66270488,7407577.37225219,-50.06083333,-23.38277778,-32.30188998,-88.71054367,500.23
5204144.75196881,7411716.79436664,-52.00305075,-23.38225735,-12.0438327,-72.82787803,541.121
5795057.1451835,7399497.1069068,-46.22330278,-23.31249167,9.659451107,-62.65539567,643.11
5402741.66389142,7407605.86190635,-50.06,-23.3825,-37.72471492,-93.58169613,495.29
5201196.26552752,7411796.88566281,-52.0319,-23.3819,-10.1728809,-72.51557427,555.09
5567888.79525864,7404188.61551032,-48.44445,-23.36438056,-28.41247459,-100.6165609,640.59
5402741.9665029,7407616.9549034,-50.06,-23.3824,-32.51751131,-88.35658654,495.13
5204160.94107278,7411815.41916488,-52.00290575,-23.38136535,-12.39922516,-72.79372896,537.64
5529257.3664446,7405100.02680881,-48.82235833,-23.36909444,-20.91777533,-97.26561547,677.93
5661503.80620468,7402391.30531448,-47.52898056,-23.345525,-15.31755303,-81.44507064,586.38
5263158.73089752,7410666.84728897,-51.4257,-23.3833,17.32076866,-70.82721131,785.36
5200512.68131511,7411985.95465104,-52.03861111,-23.38027778,-10.3573539,-72.68513246,554.967
5204176.21135491,7411914.05777147,-52.00276974,-23.38047334,-12.85685287,-72.8718861,534.249
5743105.48026569,7400768.84373542,-46.7312,-23.3253,18.09924657,-69.69278271,781.5
5430203.78318561,7407262.48846947,-49.79138889,-23.37861111,-26.1856306,-84.26710673,515.3
5812078.49941276,7399421.0067663,-46.0571,-23.3049,7.79207328,-58.24612489,586.97
5802500.81399179,7399619.51274633,-46.1507,-23.3078,20.19043969,-55.02362664,668.96
5532407.29801085,7405186.29310053,-48.7916,-23.3673,-23.59272491,-97.35340032,654.78
5204193.01715893,7412012.89565105,-52.00261874,-23.37957934,-13.2043713,-72.73474789,529.918
5806697.55035365,7399558.91425834,-46.1097,-23.3063,13.27965124,-54.32517989,600.94
5794624.10149665,7399821.2408631,-46.2277,-23.3098,10.42804312,-61.35073999,638.33
5736554.51372894,7401029.75686702,-46.7953,-23.3259,16.57702702,-68.67488582,758.73
5204242.99145582,7412099.86044744,-52.00214173,-23.37878834,-13.52355988,-72.53123583,525.247
5757806.9180314,7400681.32439497,-46.5876,-23.3194,16.06638044,-69.63634162,762.96
5566682.69048891,7404622.25056516,-48.4564,-23.3609,-26.48596051,-101.2536036,663.5
5204292.76541813,7412187.16034119,-52.00166673,-23.37799434,-13.98776436,-72.49623858,520.786
5324255.52021293,7409705.84671552,-50.828,-23.381,-32.20698973,-90.4138413,516.78
5158884.38585943,7413143.98071006,-52.4459,-23.3744,-30.41341019,-69.01413095,343.1
5628843.12325747,7403397.35026219,-47.8485,-23.3493,-16.13223594,-84.95214881,610.25
5758230.84402344,7400760.10269313,-46.5835,-23.3185,16.92092989,-67.52513454,751.73
5204341.51561691,7412274.2526477,-52.00120172,-23.37720234,-14.26963429,-72.40311579,517.435
5810407.24244261,7399769.83792534,-46.0736,-23.3026,11.36500428,-56.01593956,598.96
5558335.9291661,7404962.51995254,-48.5381,-23.3607,-29.56229425,-100.5253331,629.53
5758276.83177968,7400858.25788277,-46.5831,-23.3176,14.21426741,-69.23586636,742.83
5204391.49152139,7412361.21704703,-52.00072471,-23.37641134,-14.26369588,-72.04680265,514.294
5311335.41782259,7410156.61008545,-50.95444444,-23.37944444,-47.95220611,-94.80453382,415.34
5204440.95580749,7412448.18840527,-52.00025271,-23.37562034,-14.71966609,-72.14445319,511.092
5274146.78747918,7411021.15321089,-51.3183,-23.3783,-39.2656968,-100.6728347,546.03
5274146.78747918,7411021.15321089,-51.3183,-23.3783,-39.1956968,-100.6028347,546.03
5274146.78747918,7411021.15321089,-51.3183,-23.3783,-39.1656968,-100.5728347,546.03
5032781.96770279,7416044.60491524,-53.6794,-23.3556,-26.00724844,-58.10954832,286.86
5274136.77157281,7411032.42636717,-51.3184,-23.3782,-39.15912863,-100.5662646,546.03
5204491.03809696,7412535.37382228,-51.9997747,-23.37482733,-15.03305499,-72.18020225,508.611
5815520.70467807,7399980.87407233,-46.0238,-23.2982,9.03989601,-59.3480432,607.95
5492282.85034793,7406645.67388216,-49.1843,-23.3667,-31.30527221,-99.7842553,607.91
5204540.79785787,7412621.45430157,-51.9992997,-23.37404433,-15.17069326,-72.17671884,507.35
5809157.12819867,7400140.15737514,-46.086,-23.2999,11.40960884,-54.62847089,586.96
5696110.15519113,7402454.64025931,-47.19096667,-23.33069722,1.960069665,-77.11395194,702.78
5263632.15379649,7411412.25898265,-51.4212,-23.3765,15.22158378,-71.36078016,771.34
5763001.35332968,7401117.8269633,-46.5371,-23.3131,17.58500123,-69.23321866,772.95
5037189.3792942,7416178.14744582,-53.6363,-23.3543,-20.41434864,-57.85760803,334.55
5753293.69484585,7401347.47979523,-46.632,-23.3155,21.56377177,-72.44967365,837.22
5204589.65292919,7412708.54454616,-51.99883369,-23.37325233,-15.59564069,-72.33074039,504.929
5104729.57683156,7414823.72771974,-52.9757,-23.3636,-17.05675738,-63.96135654,418.17
5733612.86689843,7401801.1343453,-46.8244,-23.3203,15.22724554,-68.7488801,747.29
5322735.00157042,7410315.95462531,-50.843,-23.3758,-18.78296156,-85.68433946,594.48
5322735.24387289,7410327.04115238,-50.843,-23.3757,-18.84639394,-85.74776984,594.48
5204639.53081862,7412795.62049474,-51.99835768,-23.37246033,-15.6459955,-72.20976028,503.398
5197799.08184551,7412946.01097186,-52.06527778,-23.37194444,-8.367592923,-72.63287594,572.2931
5617590.46526452,7404261.95769262,-47.9588,-23.3458,-12.61460791,-86.59863046,656.4
5596312.07140439,7404735.43157617,-48.1669,-23.3494,-19.47296371,-97.37356372,691.36
5743307.30015807,7401730.01085218,-46.7297,-23.3166,13.87665482,-69.13704595,738.8
5197890.516605,7413071.60433623,-52.0644,-23.3708,-7.566375443,-71.84471634,572.41
5814146.87777435,7400336.0902854,-46.0374,-23.2957,9.039910656,-58.11706871,596.97
5748098.6972226,7401700.53115221,-46.6829,-23.3147,18.58020355,-69.42419339,783.45
5204739.28257965,7412969.43961923,-51.99740567,-23.37087933,-15.46312232,-71.98299022,502.996
5773289.43782965,7401209.06482984,-46.4367,-23.3075,27.53280638,-66.93924292,841.35
5773300.23379147,7401219.6723422,-46.4366,-23.3074,27.54935839,-66.92268856,841.35
5585146.09369368,7405226.51604054,-48.2762,-23.349,-32.49030813,-109.1599996,680.36
5592754.21410693,7405079.01364757,-48.2018,-23.3476,-23.96726195,-103.5463233,706.35
5805287.875779,7400764.91890013,-46.1241,-23.2962,19.68478293,-55.19330843,665.95
5204887.58190926,7413229.90985815,-51.99599065,-23.36851032,-15.36692111,-71.72739511,501.572
5263939.88138574,7412038.67458581,-51.4183,-23.3708,13.03378511,-73.57308178,771.53
5264042.30354065,7412047.92956343,-51.4173,-23.3707,15.39922599,-71.69328487,775.87
5214292.29134674,7413119.74100012,-51.904,-23.3683,-17.57679504,-74.55249094,506.96
5204936.95184777,7413316.99210584,-51.99551964,-23.36771832,-15.58144294,-71.72917883,499.671
5170918.82824829,7414051.05338223,-52.3283,-23.365,-16.16924725,-64.31037034,428.37
5528358.02779663,7406677.34044645,-48.8317,-23.3552,-20.92313021,-98.04055364,684.78
5204987.23832146,7413403.839875,-51.99503964,-23.36692832,-16.03493851,-71.91958129,497.32
5508917.87345176,7407102.45508642,-49.02185,-23.35751667,-31.73878808,-102.3806073,627.02
5164499.99531375,7414279.0449257,-52.3911,-23.3636,-26.93880261,-67.04995277,356.6
5196518.99103614,7413650.75215483,-52.07788889,-23.36573889,-6.908485207,-71.62760853,576.36
5771168.04659165,7401777.8383418,-46.4577,-23.3034,22.7395696,-69.20344316,818.76
5205037.12203561,7413491.02555963,-51.99456363,-23.36613532,-16.74209133,-72.26069292,494.049
5379422.17137816,7409919.56089064,-50.28861111,-23.36722222,-21.56137046,-90.00343728,607.86
5789785.31083372,7401477.44293079,-46.2758,-23.2973,9.389913498,-69.5277942,702.22
5104418.49302155,7415656.68051434,-52.9788,-23.3561,-19.71766075,-63.38595518,389.24
5789796.11921542,7401488.04215409,-46.2757,-23.2972,9.436463089,-69.48124222,702.22
5802020.73396226,7401239.83688958,-46.15624167,-23.29353889,24.66032176,-58.74560465,742.18
5812586.39891182,7401025.68690009,-46.053,-23.2903,8.140926147,-58.456423,591.97
5767224.32569732,7401971.69993175,-46.4963,-23.3035,21.16659842,-69.7693167,809.76
5201947.80102295,7413670.48272929,-52.0248,-23.3649,-13.18815651,-71.19214354,516.29
5205110.80582837,7413620.54530753,-51.99386062,-23.36495732,-16.7321754,-72.26619491,494.177
5515341.14235902,7407192.86311561,-48.9591,-23.3547,-23.62902275,-98.39653561,663.9
5402283.56808328,7409561.066631,-50.065,-23.365,-34.80426793,-91.33229602,501.23
5037048.69585202,7417164.18604134,-53.6377,-23.3454,-22.8397005,-57.88587141,313.1
5322295.12604469,7411246.18302694,-50.8475,-23.3675,-22.22371673,-88.65494624,590.26
5205148.32143306,7413685.9617343,-51.99350262,-23.36436231,-16.64138337,-72.30295659,495.317
5402227.62483305,7409593.4274319,-50.06555556,-23.36472222,-34.17124789,-89.18862025,487.73
5013725.40953991,7417676.45516921,-53.86578333,-23.34113611,-31.85277964,-57.96588089,233.55
5058235.46739353,7416752.5782501,-53.4305,-23.3485,-15.85792112,-55.65319483,355.3
5188577.88483446,7414046.68477749,-52.1556,-23.3631,-4.160620378,-67.53577018,564.43
5754276.52767418,7402347.09522686,-46.6229,-23.3061,26.05798084,-72.81170559,880.63
5396691.3790654,7409743.19438578,-50.11972222,-23.36472222,-21.38059827,-75.97386963,484.01
5165171.52942137,7414565.46164302,-52.38456389,-23.36094722,-24.30162678,-65.40751283,365.49
5196705.47642291,7413918.52765823,-52.0761,-23.3633,-6.448563808,-71.34891475,577.97
5205198.20688566,7413773.1469899,-51.99302661,-23.36356931,-16.2155395,-72.11421242,497.436
5127536.39366365,7415419.85615001,-52.7527,-23.3566,-29.97290447,-65.04169444,311.98
5074503.90478175,7416568.78189139,-53.2714,-23.3495,-22.11159633,-58.57115248,325.26
5097539.67762543,7416091.36105119,-53.0461,-23.3526,-24.56029632,-63.42241164,346.38
5205244.02803726,7413862.16167046,-51.9925906,-23.36276031,-15.98352918,-72.12478453,499.604
5578478.21187383,7406123.51271874,-48.3417,-23.3433,-33.72532579,-105.8069942,639.34
5264605.0338544,7412636.51437416,-51.4119,-23.3653,15.41258161,-71.94054567,778.17
5183315.6435484,7414356.69399903,-52.2071,-23.3609,-5.962497925,-64.47890399,521.08
5205277.03757967,7413956.45188702,-51.9922806,-23.36190531,-16.01055603,-72.28484273,500.793
5087081.02774263,7416455.73717341,-53.1484,-23.3499,-19.06345734,-63.99273306,400.74
5817401.27058494,7401386.84553104,-46.0062,-23.2847,3.434489258,-60.36522347,566.92
5205310.05312326,7414051.07442518,-51.99197059,-23.36104731,-16.02953219,-72.35628213,501.262
5322354.70171031,7411633.0944765,-50.847,-23.364,-17.52525751,-89.71926494,641.74
5043451.08092463,7417467.93745952,-53.5751,-23.3425,-15.75442774,-57.43172972,372.31
5794235.79089825,7401943.41619504,-46.2326,-23.291,4.185819094,-66.36161701,627.35
5134542.44611717,7415590.36196261,-52.6842,-23.3545,-30.13942731,-65.73969794,316.64
5117488.96403858,7415946.24278696,-52.851,-23.3526,-22.11013891,-63.59071422,369.47
5091713.50051272,7416483.10248277,-53.1031,-23.3494,-24.07751555,-63.30323756,349.71
5578970.39349183,7406394.83263172,-48.33699444,-23.34068889,-34.26278605,-105.7826595,634.32
5205343.98354944,7414145.35285558,-51.99165159,-23.3601923,-16.20627742,-72.49932762,500.951
5668124.78932244,7404603.91863282,-47.465275,-23.32300278,-17.53816416,-86.48058637,611.56
5110373.6816465,7416189.39811158,-52.9206,-23.3509,-22.94072546,-60.84829755,337.65
5814495.46419253,7401647.62415553,-46.0347,-23.2838,9.42944972,-56.94394095,589.97
5205376.99520106,7414239.64289948,-51.99134158,-23.3593373,-15.80993966,-72.07040909,500.66
5069608.26649211,7417102.12659313,-53.3193,-23.3449,-15.15551441,-56.7590145,371.29
5205410.62271013,7414334.14596886,-51.99102558,-23.3584803,-16.04126244,-72.15389402,499.339
5152262.37270906,7415451.65068588,-52.5109,-23.3542,-30.82816889,-69.41728217,343.05
5206057.93687044,7414367.27631345,-51.9847,-23.3581,-16.45912628,-71.84898779,492.87
5266029.7918413,7413136.90622134,-51.39805556,-23.36055556,9.825914778,-75.22085511,757.51
5560055.94861209,7407046.19622568,-48.52206111,-23.34138611,-32.56897059,-98.09325729,580.88
5139994.49137569,7415772.36018047,-52.6309,-23.3524,-27.92156569,-65.91533275,337.96
5205443.41674237,7414427.44158589,-51.99071757,-23.3576343,-16.29790475,-72.16310768,497.128
5507813.21721995,7408153.9570435,-49.033,-23.3484,-23.49975215,-103.0788307,706.87
5121990.10847913,7416164.55456582,-52.807,-23.3503,-23.57080561,-65.64552089,374.66
5402448.40722805,7410355.8599059,-50.0636,-23.3578,-36.35112614,-91.31240435,487.21
5205477.55722534,7414521.93853264,-51.99039656,-23.35677729,-16.61743706,-72.26654307,495.197
5080816.2032359,7417111.56893267,-53.2097,-23.3443,-25.15913067,-60.69428076,316.83
5810623.3790408,7402039.0162257,-46.0727,-23.2822,8.588963168,-56.66538821,579.97
5547415.05567402,7407447.2459154,-48.64573333,-23.34203889,-32.27210376,-97.8579497,581.57
5726008.81252771,7403772.41225218,-46.8996,-23.306,16.71306347,-67.50891059,749.39
5726019.57437886,7403783.04453851,-46.8995,-23.3059,16.78961509,-67.43235663,749.39
5265220.71254366,7413323.90879671,-51.406,-23.359,13.16167732,-72.49939105,763.01
5205510.87756996,7414616.33490914,-51.99008356,-23.35592129,-16.92331814,-72.33954221,493.116
5236813.50735456,7413972.83251747,-51.68388889,-23.3575,-14.93146574,-78.93090065,569.6
5134097.27518273,7416115.06522328,-52.6886,-23.3498,-18.18546945,-58.48767802,358.66
5115110.91113692,7416529.88434888,-52.8743,-23.3475,-29.59928851,-60.94944772,278.98
5702213.18640601,7404422.61852656,-47.13226944,-23.31046667,1.761225379,-71.89525529,654.55
5205543.6896295,7414710.84912494,-51.98977555,-23.35506429,-17.57353651,-72.58119557,489.455
5521023.48832912,7408172.11026945,-48.9039,-23.3441,-24.87266819,-98.07335394,649.81
5195277.10969745,7414934.77754483,-52.0902,-23.3543,-6.260530424,-69.14313582,559.95
5321889.23406035,7412330.93296858,-50.8517,-23.3578,-16.12115872,-88.02745392,639.15
5205577.82710402,7414805.12322098,-51.98945455,-23.35420929,-17.84907333,-72.5768524,486.954
5387349.67399291,7411039.45879759,-50.21138889,-23.35527778,-28.86469723,-92.5742643,565.44
5473815.74630568,7409248.44171358,-49.36564167,-23.34871389,7.953106517,-89.16518478,864.13
5591636.92400314,7406833.44432214,-48.21340278,-23.33224167,-29.36038807,-104.7495771,668.88
5176375.46162701,7415460.53642159,-52.2751,-23.3517,-7.389360043,-62.1334232,487.37
5062422.53101531,7417865.19360174,-53.3896,-23.3383,-19.07064689,-55.140548,321.91
5205623.4501687,7414894.25067311,-51.98902054,-23.35339929,-17.98010265,-72.49961864,485.093
5205669.37944056,7414983.37376238,-51.98858354,-23.35258929,-18.22135344,-72.50351233,482.972
5654257.80516648,7405703.50765643,-47.6012,-23.3187,-19.50328732,-87.89170633,606.47
5682031.8841803,7405173.50860685,-47.3297,-23.3122,-10.02177663,-81.76704564,636.88
5265833.85357676,7413867.20662359,-51.4001,-23.354,11.66320471,-73.39685533,757.61
5265833.85357676,7413867.20662359,-51.4001,-23.354,10.56937468,-74.49292336,757.63
5807144.88063925,7402698.60742526,-46.107,-23.278,23.93523987,-55.53030782,706.96
5265823.82921813,7413878.47331217,-51.4002,-23.3539,10.56668239,-74.49225652,757.6
5503566.29966034,7409032.97337185,-49.0748,-23.3418,-40.6720623,-108.613398,602.9
5608219.32459829,7406913.00546288,-48.05142778,-23.32548333,-12.93103717,-85.0760936,639.91
5812863.642127,7402721.31574478,-46.0512,-23.275,8.43659968,-61.62927347,622.97
5205817.50095917,7415272.76314899,-51.98717452,-23.34995928,-19.3619738,-72.97558598,476.988
5650243.6749839,7406175.83576691,-47.64061111,-23.31605,-18.87253132,-89.67904841,628.04
5616726.82550733,7406870.59097585,-47.9683,-23.3227,-16.79104307,-84.8438534,603.32
5194681.84463372,7415634.58034324,-52.09611111,-23.34805556,-4.616049508,-69.70178791,579.6396
5422466.86968219,7410909.72123506,-49.86805556,-23.34777778,-25.19706884,-83.76914702,519.54
5205909.16024411,7415450.90031226,-51.9863025,-23.34834028,-19.29148397,-72.83769765,476.386
5194765.59059261,7415695.03899365,-52.0953,-23.3475,-5.514793389,-70.6095166,579.72
5104063.96095074,7417586.51757071,-52.9824,-23.3387,-24.38728514,-64.68925304,359.11
5205955.07874118,7415539.02555208,-51.9858655,-23.34753928,-19.54119026,-72.93061482,474.985
5206000.91195877,7415628.26116192,-51.98542949,-23.34672827,-19.67101098,-72.80181717,472.674
5266487.73384561,7414398.6630241,-51.3938,-23.3491,11.25064782,-73.34716076,753.45
5752024.57508053,7404393.55987045,-46.6459,-23.2888,17.66196701,-71.59509574,794.7
5746919.44972748,7404517.98350573,-46.6958,-23.29,14.80837449,-70.43150739,758.71
5206046.74154971,7415717.2739763,-51.98499349,-23.34591927,-20.01118577,-72.8542796,470.093
5815482.54947608,7403203.60325159,-46.0259,-23.2694,8.171550439,-58.98478254,596.95
5795278.35801157,7403619.94326249,-46.2233,-23.2755,2.343467051,-67.97978855,625.35
5304223.22338803,7413755.13243864,-51.02472222,-23.34833333,-43.63710898,-97.74327011,480.1
5206092.67799977,7415806.50683399,-51.98455648,-23.34510827,-20.30464724,-72.81526863,467.122
5811871.89512087,7403323.60932434,-46.0612,-23.2701,8.279077381,-59.22304419,600.06
5194858.34335878,7416093.96526631,-52.09444444,-23.34388889,-5.003435771,-68.95720449,569.5145
5206131.39993782,7415899.05389049,-51.98419047,-23.34426827,-20.7047481,-72.7709964,463.151
5036768.01194467,7419435.28036945,-53.6405,-23.3249,-28.39645083,-58.05642106,264.91
5194802.68754212,7416182.11584301,-52.095,-23.3431,-6.458389788,-70.42058982,569.59
5811306.47170565,7403477.57793792,-46.0668,-23.269,7.104652619,-57.25417029,571.97
5757760.35445597,7404581.34785711,-46.59,-23.2845,37.67767934,-73.80261849,993.33
5810293.81807649,7403510.62664751,-46.0767,-23.2692,20.66333255,-54.88549539,671.97
5689601.77029998,7405980.51144793,-47.25613889,-23.30181667,-5.555056955,-78.48846023,647.66
5206162.28344843,7415994.25898478,-51.98390147,-23.34340527,-21.08929444,-72.73802511,459.42
5590334.58414772,7408047.81243132,-48.2266,-23.3218,-26.78076104,-106.0235509,703.29
5472469.2628047,7410486.00126267,-49.37918889,-23.33796389,-2.816639096,-84.62565782,727.29
5771455.0582856,7404343.46681347,-46.4562,-23.2803,21.77970613,-70.12917844,818.47
5111092.95449822,7418011.69531732,-52.9137,-23.3344,-25.66000519,-57.00987822,279
5206192.86157571,7416089.46940567,-51.98361546,-23.34254226,-21.63048346,-72.69608446,454.209
